tmdb_id,keywords
475,"[{'id': 502, 'name': 'ambush'}, {'id': 798, 'name': 'sheriff'}, {'id': 828, 'name': 'waitress'}, {'id': 947, 'name': 'prohibition'}, {'id': 1556, 'name': 'texas'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2493, 'name': 'oklahoma'}, {'id': 2496, 'name': 'impotence'}, {'id': 5900, 'name': 'missouri'}, {'id': 5901, 'name': 'texas ranger'}, {'id': 158741, 'name': 'grave digger'}]"
159657,[]
183932,"[{'id': 470, 'name': 'spy'}, {'id': 2504, 'name': 'world war i'}, {'id': 208980, 'name': 'mediterranean sea'}]"
48841,"[{'id': 9672, 'name': 'based on true story'}]"
355335,"[{'id': 9716, 'name': 'stand-up comedy'}]"
30124,[]
50107,[]
421958,"[{'id': 214780, 'name': 'courtroom drama'}, {'id': 234123, 'name': 'trolley problem'}, {'id': 234124, 'name': 'judgment call'}]"
15766,"[{'id': 720, 'name': 'helicopter'}, {'id': 1299, 'name': 'monster'}, {'id': 1453, 'name': 'amnesia'}, {'id': 3347, 'name': 'volcano'}, {'id': 7376, 'name': 'princess'}, {'id': 7671, 'name': 'godzilla'}, {'id': 9027, 'name': 'mothra'}, {'id': 9663, 'name': 'sequel'}, {'id': 9951, 'name': 'alien'}, {'id': 11100, 'name': 'giant monster'}, {'id': 12554, 'name': 'dragon'}, {'id': 12667, 'name': 'tokusatsu'}, {'id': 13142, 'name': 'gangster'}, {'id': 156835, 'name': 'hypnotism'}, {'id': 159099, 'name': 'gojira'}, {'id': 160198, 'name': 'rodan'}, {'id': 161791, 'name': 'kaiju'}, {'id': 163386, 'name': 'alien possession'}, {'id': 176062, 'name': 'three headed creature'}, {'id': 189228, 'name': 'ghidora'}, {'id': 210614, 'name': 'monster movie'}]"
105406,"[{'id': 1568, 'name': 'undercover'}, {'id': 1812, 'name': 'fbi'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 181623, 'name': 'fake id'}, {'id': 207896, 'name': 'chemistry professor'}]"
50013,"[{'id': 5565, 'name': 'biography'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 8029, 'name': 'drama'}, {'id': 10168, 'name': 'aviation'}, {'id': 10183, 'name': 'independent film'}, {'id': 165154, 'name': 'school principal'}, {'id': 187056, 'name': 'woman director'}]"
11310,"[{'id': 1197, 'name': 'nevada'}, {'id': 1321, 'name': 'gold'}, {'id': 1421, 'name': 'birthday'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 7184, 'name': 'gold bar'}, {'id': 7508, 'name': 'friendship bracelet'}, {'id': 155291, 'name': 'cowboy'}]"
27738,"[{'id': 2106, 'name': 'cold war'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 10547, 'name': 'arcade'}, {'id': 10958, 'name': 'man hunt'}, {'id': 196901, 'name': 'shopping montage'}, {'id': 220202, 'name': 'go-kart'}]"
340255,"[{'id': 3096, 'name': 'book'}, {'id': 10818, 'name': 'author'}]"
288168,[]
188640,[]
25530,"[{'id': 2111, 'name': 'soviet union'}, {'id': 6394, 'name': 'rocket'}, {'id': 6460, 'name': 'chile'}, {'id': 8201, 'name': 'satire'}, {'id': 160517, 'name': 'fake documentary'}]"
209764,[]
71336,"[{'id': 220551, 'name': 'commissar'}]"
29498,"[{'id': 793, 'name': 'drowning'}, {'id': 11039, 'name': 'giallo'}]"
11115,"[{'id': 271, 'name': 'competition'}, {'id': 383, 'name': 'poker'}, {'id': 550, 'name': 'callgirl'}, {'id': 1310, 'name': 'mentor'}, {'id': 2062, 'name': 'restart'}, {'id': 2246, 'name': 'confidence'}, {'id': 3090, 'name': 'loser'}, {'id': 6274, 'name': 'learning and teaching'}, {'id': 7496, 'name': 'gain'}, {'id': 8829, 'name': 'turnier'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}, {'id': 33625, 'name': 'illegal prostitution'}]"
40060,"[{'id': 293, 'name': 'female nudity'}, {'id': 818, 'name': 'based on novel'}, {'id': 2483, 'name': 'nudity'}, {'id': 2591, 'name': 'tarot cards'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 6622, 'name': 'tumor'}, {'id': 9712, 'name': 'possession'}, {'id': 9748, 'name': 'revenge'}, {'id': 9815, 'name': 'psychic power'}, {'id': 10114, 'name': 'evil spirit'}, {'id': 10183, 'name': 'independent film'}, {'id': 10322, 'name': 'native american'}, {'id': 11326, 'name': 'shaman'}, {'id': 156174, 'name': 'occult'}, {'id': 161261, 'name': 'demonic possession'}]"
287811,[]
899,"[{'id': 212, 'name': 'london england'}, {'id': 236, 'name': 'suicide'}, {'id': 478, 'name': 'china'}, {'id': 2792, 'name': 'boxer'}, {'id': 4476, 'name': 'buddhist'}, {'id': 9826, 'name': 'murder'}, {'id': 12425, 'name': 'racism'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 154802, 'name': 'silent film'}]"
1024,"[{'id': 456, 'name': 'mother'}, {'id': 572, 'name': 'sex'}, {'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 2132, 'name': 'literature'}, {'id': 2483, 'name': 'nudity'}, {'id': 2486, 'name': 'fantasy'}, {'id': 2983, 'name': 'passion'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10768, 'name': 'lesbian'}, {'id': 10984, 'name': 'true'}, {'id': 14534, 'name': 'relationship'}]"
128124,"[{'id': 187056, 'name': 'woman director'}]"
440777,"[{'id': 515, 'name': 'women'}, {'id': 14955, 'name': 'fighting'}]"
8893,[]
45590,"[{'id': 9937, 'name': 'suspense'}]"
50201,[]
111839,"[{'id': 572, 'name': 'sex'}, {'id': 736, 'name': 'journalist'}, {'id': 1295, 'name': 'europe'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2483, 'name': 'nudity'}, {'id': 5565, 'name': 'biography'}, {'id': 6091, 'name': 'war'}, {'id': 9673, 'name': 'love'}, {'id': 9840, 'name': 'romance'}, {'id': 13028, 'name': 'writer'}, {'id': 15160, 'name': 'divorce'}]"
38046,"[{'id': 4884, 'name': 'infection'}, {'id': 9831, 'name': 'spaceship'}, {'id': 14675, 'name': 'lethal virus'}]"
264269,"[{'id': 162846, 'name': 'ghost'}]"
10486,"[{'id': 65, 'name': 'holiday'}, {'id': 2071, 'name': 'caribbean islands'}, {'id': 5600, 'name': 'daughter'}, {'id': 6876, 'name': 'vacation'}, {'id': 33694, 'name': 'family holiday'}]"
66060,[]
82686,"[{'id': 5565, 'name': 'biography'}, {'id': 14759, 'name': 'ape'}, {'id': 157972, 'name': 'chimpanzee'}, {'id': 190026, 'name': 'primatologist'}]"
11376,"[{'id': 567, 'name': 'alcohol'}, {'id': 2546, 'name': 'mask'}, {'id': 4728, 'name': 'knife'}, {'id': 6270, 'name': 'high school'}, {'id': 7984, 'name': 'bikini'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 8508, 'name': 'party'}, {'id': 9826, 'name': 'murder'}, {'id': 12339, 'name': 'slasher'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 15127, 'name': 'killer'}]"
38610,"[{'id': 779, 'name': 'martial arts'}, {'id': 803, 'name': 'android'}, {'id': 1418, 'name': 'skyscraper'}, {'id': 14544, 'name': 'robot'}]"
37610,"[{'id': 4342, 'name': 'geisha'}]"
119634,[]
10784,"[{'id': 220, 'name': 'berlin'}, {'id': 572, 'name': 'sex'}, {'id': 1491, 'name': 'entertainer'}, {'id': 2311, 'name': 'cabaret'}, {'id': 5166, 'name': 'gramophone'}, {'id': 10556, 'name': 'male female relationship'}, {'id': 11183, 'name': 'fireplace'}, {'id': 165252, 'name': 'master of ceremonies'}, {'id': 165255, 'name': 'baron love'}, {'id': 165259, 'name': 'political unrest'}, {'id': 165261, 'name': 'english lesson'}]"
27376,"[{'id': 966, 'name': 'beach'}, {'id': 5349, 'name': 'surfing'}, {'id': 7020, 'name': 'bodybuilding'}, {'id': 188583, 'name': 'beach movie'}, {'id': 192514, 'name': 'beach party'}]"
338309,"[{'id': 188, 'name': 'buddhism'}, {'id': 3627, 'name': 'techno'}]"
43614,"[{'id': 187056, 'name': 'woman director'}]"
101929,[]
86600,"[{'id': 351, 'name': 'poison'}, {'id': 470, 'name': 'spy'}, {'id': 818, 'name': 'based on novel'}]"
284793,[]
27017,"[{'id': 2504, 'name': 'world war i'}, {'id': 4344, 'name': 'musical'}]"
11653,"[{'id': 163403, 'name': 'great wall of china'}, {'id': 187468, 'name': 'elixir of life'}, {'id': 187477, 'name': 'ancient manuscript'}, {'id': 187490, 'name': 'surgical stitches'}, {'id': 187504, 'name': 'holy man'}, {'id': 187505, 'name': 'exotic locale'}, {'id': 187511, 'name': 'terracotta army'}, {'id': 230619, 'name': 'kalaripayattu'}]"
163042,[]
84904,[]
402298,"[{'id': 212, 'name': 'london england'}, {'id': 818, 'name': 'based on novel'}, {'id': 1739, 'name': 'holocaust'}, {'id': 3012, 'name': 'court case'}, {'id': 4847, 'name': 'historian'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 197574, 'name': 'new yorker'}, {'id': 209493, 'name': '21st century'}, {'id': 234369, 'name': 'reference to heinrich himmler'}]"
35967,[]
13734,[]
46423,[]
68556,[]
42232,"[{'id': 6382, 'name': 'folk music'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 164391, 'name': 'dust bowl'}, {'id': 164400, 'name': 'labor union'}, {'id': 164401, 'name': 'hoedown'}]"
19585,"[{'id': 156904, 'name': 'dyr'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
461088,[]
31652,"[{'id': 9937, 'name': 'suspense'}, {'id': 10183, 'name': 'independent film'}]"
82911,[]
32213,"[{'id': 158540, 'name': 'south korea'}]"
351819,"[{'id': 572, 'name': 'sex'}, {'id': 9215, 'name': 'black'}, {'id': 9755, 'name': 'parody'}, {'id': 11931, 'name': 'spoof'}, {'id': 33626, 'name': 'millionaire'}]"
1377,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1922, 'name': 'houseboat'}, {'id': 2283, 'name': 'ball'}, {'id': 2341, 'name': 'nanny'}, {'id': 2516, 'name': 'boat wedding'}, {'id': 4034, 'name': 'class society'}, {'id': 33479, 'name': 'single father'}]"
80177,[]
13524,"[{'id': 1956, 'name': 'world war ii'}, {'id': 11102, 'name': 'panzer'}, {'id': 11117, 'name': 'tank'}, {'id': 185005, 'name': 'battle of the bulge'}, {'id': 185006, 'name': 'fuel depot'}]"
47911,"[{'id': 6656, 'name': 'one-man show'}, {'id': 9716, 'name': 'stand-up comedy'}]"
51276,"[{'id': 293, 'name': 'female nudity'}, {'id': 1261, 'name': 'river'}, {'id': 2139, 'name': 'russia'}, {'id': 2398, 'name': 'narration'}, {'id': 4237, 'name': 'water'}, {'id': 10877, 'name': 'dead body'}, {'id': 34029, 'name': 'chubby woman'}, {'id': 34030, 'name': 'typewriter'}, {'id': 34031, 'name': 'ancient culture'}, {'id': 34032, 'name': 'love for wife'}]"
332936,"[{'id': 164148, 'name': 'dark past'}, {'id': 191308, 'name': 'ex-boxer'}]"
49087,[]
294819,[]
339405,"[{'id': 236, 'name': 'suicide'}, {'id': 5565, 'name': 'biography'}, {'id': 222176, 'name': 'news broadcaster'}]"
121232,[]
42149,"[{'id': 9826, 'name': 'murder'}, {'id': 166862, 'name': 'severed hand'}, {'id': 184924, 'name': 'comic book artist'}]"
98541,[]
227094,"[{'id': 4776, 'name': 'race against time'}, {'id': 12377, 'name': 'zombie'}, {'id': 14964, 'name': 'drug'}, {'id': 221507, 'name': 'partial cure'}]"
41993,[]
874,"[{'id': 392, 'name': 'england'}, {'id': 717, 'name': 'pope'}, {'id': 1829, 'name': 'beheading'}, {'id': 2122, 'name': 'death penalty'}, {'id': 4350, 'name': 'thomas more'}, {'id': 4351, 'name': 'protestant church'}, {'id': 4352, 'name': 'thomas cromwell'}, {'id': 4353, 'name': 'oath'}, {'id': 190285, 'name': 'henry viii'}]"
141754,"[{'id': 233, 'name': 'japan'}, {'id': 10336, 'name': 'animation'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13097, 'name': 'maid'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 158690, 'name': 'clay'}]"
21786,"[{'id': 612, 'name': 'hotel'}, {'id': 1262, 'name': 'mountain'}, {'id': 3522, 'name': 'snowboarding'}, {'id': 10024, 'name': 'psychopathic killer'}]"
337960,[]
184351,"[{'id': 189151, 'name': 'medieval times'}]"
17003,"[{'id': 1007, 'name': 'homesickness'}, {'id': 1480, 'name': 'baseball'}, {'id': 5372, 'name': 'host family'}, {'id': 6075, 'name': 'sport'}, {'id': 10183, 'name': 'independent film'}, {'id': 156100, 'name': 'minor leagues'}, {'id': 187056, 'name': 'woman director'}]"
197481,"[{'id': 8828, 'name': 'marvel comic'}, {'id': 9715, 'name': 'superhero'}, {'id': 173775, 'name': 'captain america'}]"
31297,[]
150213,[]
449863,"[{'id': 236881, 'name': 'naturaleza'}]"
1636,"[{'id': 2038, 'name': ""love of one's life""}, {'id': 4896, 'name': 'wish'}, {'id': 4957, 'name': 'sale of soul'}, {'id': 5810, 'name': 'pact with the devil'}, {'id': 15001, 'name': 'demon'}, {'id': 188750, 'name': 'teuflisch'}]"
147590,"[{'id': 9253, 'name': 'slapstick'}]"
41556,"[{'id': 1332, 'name': 'cheating'}, {'id': 13027, 'name': 'wedding'}, {'id': 40798, 'name': 'romantic literature'}, {'id': 187056, 'name': 'woman director'}]"
28963,"[{'id': 255, 'name': 'male nudity'}, {'id': 1454, 'name': 'treasure'}, {'id': 2343, 'name': 'magic'}, {'id': 3998, 'name': 'palace'}, {'id': 4895, 'name': 'flying carpet'}, {'id': 5894, 'name': 'bagdad'}, {'id': 6399, 'name': 'rope'}, {'id': 7376, 'name': 'princess'}, {'id': 9727, 'name': 'thief'}, {'id': 11707, 'name': 'suitor'}, {'id': 18118, 'name': 'disguise'}, {'id': 33673, 'name': 'apple'}]"
62768,"[{'id': 650, 'name': 'gymnastics'}]"
27925,[]
38580,"[{'id': 1442, 'name': 'winter'}, {'id': 155290, 'name': 'disney short'}, {'id': 156866, 'name': 'based on short story'}]"
237756,"[{'id': 782, 'name': 'assassin'}, {'id': 10123, 'name': 'dark comedy'}]"
47808,[]
340382,"[{'id': 7944, 'name': 'manga'}, {'id': 13141, 'name': 'based on manga'}]"
381418,"[{'id': 6203, 'name': 'loss'}]"
26044,"[{'id': 12547, 'name': 'billionaire'}, {'id': 33457, 'name': 'alcoholic'}]"
2232,"[{'id': 220, 'name': 'berlin'}, {'id': 293, 'name': 'female nudity'}, {'id': 314, 'name': 'life and death'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2203, 'name': 'unexpected happiness'}, {'id': 2483, 'name': 'nudity'}, {'id': 4663, 'name': 'lovers'}, {'id': 5091, 'name': 'kiss'}, {'id': 6038, 'name': 'marriage'}, {'id': 6056, 'name': 'tenderness'}, {'id': 6281, 'name': 'partnership'}, {'id': 10855, 'name': 'fate'}, {'id': 13072, 'name': 'falling in love'}, {'id': 34079, 'name': 'death'}, {'id': 156026, 'name': 'east germany'}]"
108059,"[{'id': 2964, 'name': 'future'}, {'id': 2987, 'name': 'gang war'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6951, 'name': 'biker'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10022, 'name': 'rampage'}, {'id': 10726, 'name': 'gang'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 194713, 'name': 'post nuclear'}]"
13707,"[{'id': 437, 'name': 'painter'}, {'id': 4721, 'name': 'violin'}, {'id': 8608, 'name': 'violinist'}]"
57088,[]
86240,"[{'id': 128, 'name': 'love triangle'}, {'id': 704, 'name': 'adolescence'}, {'id': 2494, 'name': 'ohio'}, {'id': 10235, 'name': 'family relationships'}]"
31473,[]
212754,"[{'id': 730, 'name': 'factory worker'}, {'id': 1382, 'name': 'factory'}, {'id': 10390, 'name': 'hindi'}]"
32228,[]
31555,"[{'id': 9016, 'name': 'femme fatale'}, {'id': 10975, 'name': 'high tech surveillance'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 41158, 'name': 'stakeout'}, {'id': 155436, 'name': 'classic noir'}]"
119819,"[{'id': 3593, 'name': 'wilderness'}, {'id': 9880, 'name': 'alaska'}, {'id': 14720, 'name': 'love affair'}, {'id': 162726, 'name': 'prospector'}]"
179812,[]
71320,"[{'id': 7002, 'name': 'vigilante'}, {'id': 10391, 'name': 'mafia'}]"
172295,[]
277459,"[{'id': 5565, 'name': 'biography'}, {'id': 6027, 'name': 'music'}]"
287524,"[{'id': 10352, 'name': 'phobia'}, {'id': 13005, 'name': 'doctor'}, {'id': 13073, 'name': 'fear'}]"
35838,"[{'id': 259, 'name': 'amputation'}, {'id': 3686, 'name': 'marriage of convenience'}, {'id': 4317, 'name': 'wedding night'}, {'id': 6622, 'name': 'tumor'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 13014, 'name': 'orphan'}, {'id': 13097, 'name': 'maid'}, {'id': 157769, 'name': 'stroke'}, {'id': 159868, 'name': 'piano playing'}, {'id': 175421, 'name': 'death of husband'}, {'id': 190284, 'name': 'socialists'}, {'id': 191070, 'name': 'crutches'}]"
62033,[]
868,"[{'id': 100, 'name': 'slum'}, {'id': 1009, 'name': 'baby'}, {'id': 1721, 'name': 'fight'}, {'id': 2483, 'name': 'nudity'}, {'id': 3077, 'name': 'leader'}, {'id': 4339, 'name': 'johannesburg'}, {'id': 6149, 'name': 'police'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10726, 'name': 'gang'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 155238, 'name': 'hijack'}]"
27362,[]
9809,"[{'id': 1872, 'name': 'loss of father'}, {'id': 4313, 'name': 'condom'}, {'id': 5653, 'name': 'vulgar'}, {'id': 8622, 'name': 'parole board'}, {'id': 15237, 'name': 'alcohol abuse'}]"
39780,"[{'id': 3065, 'name': 'minister'}, {'id': 5657, 'name': 'australia'}, {'id': 10911, 'name': 'inheritance'}, {'id': 11411, 'name': 'wager'}, {'id': 187056, 'name': 'woman director'}, {'id': 207928, 'name': '19th century'}]"
151679,"[{'id': 12192, 'name': 'counter-culture'}]"
299353,"[{'id': 5801, 'name': 'nerd'}, {'id': 163182, 'name': 'suicide thoughts'}, {'id': 164496, 'name': 'mother figure'}, {'id': 171411, 'name': 'teen suicide'}, {'id': 203322, 'name': 'dramedy'}]"
17128,"[{'id': 1462, 'name': 'samurai'}]"
13889,[]
44407,[]
287603,"[{'id': 9716, 'name': 'stand-up comedy'}]"
403429,"[{'id': 4258, 'name': 'lottery'}, {'id': 210659, 'name': 'roadmovie'}]"
191820,"[{'id': 4344, 'name': 'musical'}, {'id': 8608, 'name': 'violinist'}]"
144410,"[{'id': 1691, 'name': 'dance'}, {'id': 154802, 'name': 'silent film'}, {'id': 214549, 'name': 'short'}]"
22305,[]
45418,[]
13,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}]"
8270,"[{'id': 642, 'name': 'robbery'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 2492, 'name': 'bank robber'}, {'id': 9844, 'name': 'car crash'}, {'id': 9937, 'name': 'suspense'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 15363, 'name': 'bank robbery'}]"
6733,"[{'id': 6075, 'name': 'sport'}]"
25867,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 10540, 'name': 'bollywood'}]"
167581,"[{'id': 237, 'name': 'gay'}, {'id': 1862, 'name': 'coming out'}, {'id': 40957, 'name': 'police academy'}, {'id': 158718, 'name': 'lgbt'}]"
135317,"[{'id': 1507, 'name': 'clock'}, {'id': 3428, 'name': 'speed'}, {'id': 3667, 'name': 'time'}, {'id': 167506, 'name': 'burnout'}]"
44785,"[{'id': 1794, 'name': 'yakuza'}]"
40344,[]
7973,"[{'id': 515, 'name': 'women'}, {'id': 928, 'name': 'hairdresser'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1605, 'name': 'new love'}, {'id': 2203, 'name': 'unexpected happiness'}, {'id': 2389, 'name': 'virgin'}, {'id': 3258, 'name': 'beauty'}, {'id': 6199, 'name': 'dressmaker'}, {'id': 6319, 'name': 'cosmetics and hygiene'}, {'id': 7951, 'name': 'strafzettel'}, {'id': 13027, 'name': 'wedding'}, {'id': 15090, 'name': 'police officer'}, {'id': 161288, 'name': 'existence'}, {'id': 187056, 'name': 'woman director'}]"
138754,[]
10799,"[{'id': 1453, 'name': 'amnesia'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2800, 'name': 'psychology'}, {'id': 11469, 'name': 'memory loss'}, {'id': 156779, 'name': 'turkish mafia'}]"
25460,"[{'id': 572, 'name': 'sex'}, {'id': 9937, 'name': 'suspense'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12659, 'name': 'free from execution'}, {'id': 12660, 'name': 'blind people'}, {'id': 12661, 'name': 'beeper ball'}, {'id': 12662, 'name': 'wrongful imprisonment'}, {'id': 12663, 'name': 'little girl'}, {'id': 12664, 'name': 'delayed execution'}]"
230779,[]
39385,[]
40718,"[{'id': 818, 'name': 'based on novel'}, {'id': 1316, 'name': 'captain'}, {'id': 1721, 'name': 'fight'}, {'id': 9673, 'name': 'love'}, {'id': 191080, 'name': 'shipping magnate'}]"
189556,[]
353686,"[{'id': 8087, 'name': 'horror'}, {'id': 10629, 'name': 'vision'}, {'id': 10721, 'name': 'pregnant'}, {'id': 221134, 'name': 'sight'}]"
56832,"[{'id': 7944, 'name': 'manga'}, {'id': 9951, 'name': 'alien'}]"
43462,"[{'id': 170450, 'name': 'lynch mob'}]"
43635,"[{'id': 187056, 'name': 'woman director'}]"
91316,[]
159878,"[{'id': 567, 'name': 'alcohol'}, {'id': 11534, 'name': 'sexual violence'}, {'id': 154802, 'name': 'silent film'}]"
256103,"[{'id': 192761, 'name': 'queer'}]"
97732,[]
10432,"[{'id': 12339, 'name': 'slasher'}, {'id': 12416, 'name': 'horror spoof'}, {'id': 15127, 'name': 'killer'}, {'id': 34117, 'name': 'cult film'}, {'id': 176666, 'name': 'film camera'}, {'id': 176691, 'name': 'killer clown'}]"
28067,"[{'id': 570, 'name': 'rape'}, {'id': 3799, 'name': 'ship'}, {'id': 4078, 'name': 'ghost ship'}, {'id': 9663, 'name': 'sequel'}, {'id': 10327, 'name': 'undead'}, {'id': 12377, 'name': 'zombie'}, {'id': 156075, 'name': 'evil'}, {'id': 209135, 'name': 'coast'}, {'id': 212651, 'name': 'galleon'}]"
15104,"[{'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
245855,"[{'id': 2122, 'name': 'death penalty'}, {'id': 5946, 'name': 'ethiopia'}, {'id': 18339, 'name': 'human rights'}, {'id': 164149, 'name': 'attempted kidnapping'}, {'id': 170865, 'name': 'child kidnapping'}]"
123377,[]
288108,[]
27498,"[{'id': 3335, 'name': 'halloween'}, {'id': 3963, 'name': 'cut-off head'}, {'id': 10292, 'name': 'gore'}, {'id': 10534, 'name': 'pumpkins'}, {'id': 12339, 'name': 'slasher'}]"
862,"[{'id': 931, 'name': 'jealousy'}, {'id': 4290, 'name': 'toy'}, {'id': 5202, 'name': 'boy'}, {'id': 6054, 'name': 'friendship'}, {'id': 9713, 'name': 'friends'}, {'id': 9823, 'name': 'rivalry'}, {'id': 165503, 'name': 'boy next door'}, {'id': 170722, 'name': 'new toy'}, {'id': 187065, 'name': 'toy comes to life'}]"
33107,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 9714, 'name': 'remake'}, {'id': 9826, 'name': 'murder'}, {'id': 10596, 'name': 'argentina'}, {'id': 13006, 'name': 'torture'}]"
141803,"[{'id': 9716, 'name': 'stand-up comedy'}]"
61208,"[{'id': 187056, 'name': 'woman director'}]"
45129,"[{'id': 13059, 'name': 'prostitution'}, {'id': 14964, 'name': 'drug'}, {'id': 156196, 'name': 'street life'}, {'id': 187056, 'name': 'woman director'}]"
11206,"[{'id': 1003, 'name': 'photographer'}, {'id': 2671, 'name': 'heroin'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11112, 'name': 'search'}, {'id': 33630, 'name': 'doll'}, {'id': 33632, 'name': 'apartment'}, {'id': 164092, 'name': 'blindness'}, {'id': 213833, 'name': 'blind woman'}]"
349177,[]
4141,"[{'id': 549, 'name': 'prostitute'}, {'id': 1009, 'name': 'baby'}, {'id': 1605, 'name': 'new love'}, {'id': 1701, 'name': 'hero'}, {'id': 2283, 'name': 'ball'}, {'id': 3713, 'name': 'chase'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6110, 'name': 'weapon'}, {'id': 10950, 'name': 'shootout'}, {'id': 11221, 'name': 'blood'}, {'id': 14819, 'name': 'violence'}]"
20083,"[{'id': 12422, 'name': 'drug stealing'}, {'id': 12424, 'name': 'yakluza'}, {'id': 12426, 'name': 'shinjuku'}, {'id': 12427, 'name': 'criminal syndicate'}, {'id': 12428, 'name': 'taiwanese'}]"
30548,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 566, 'name': 'sexual identity'}, {'id': 572, 'name': 'sex'}, {'id': 738, 'name': 'sexuality'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2201, 'name': 'first time'}, {'id': 2483, 'name': 'nudity'}, {'id': 3182, 'name': 'seduction'}, {'id': 3201, 'name': 'orgasm'}, {'id': 4316, 'name': 'safe sex'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 7017, 'name': 'sexappeal'}, {'id': 7476, 'name': 'older woman seduces younger guy'}]"
44783,"[{'id': 1388, 'name': 'cinema'}, {'id': 12401, 'name': 'big city'}]"
340103,"[{'id': 456, 'name': 'mother'}, {'id': 1299, 'name': 'monster'}, {'id': 2217, 'name': 'rain'}, {'id': 5600, 'name': 'daughter'}, {'id': 5774, 'name': 'forest'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 13063, 'name': 'car accident'}, {'id': 18171, 'name': 'thunderstorm'}]"
336664,[]
11451,"[{'id': 830, 'name': 'car race'}, {'id': 6067, 'name': 'victory'}, {'id': 33885, 'name': 'car'}, {'id': 161630, 'name': 'nascar'}, {'id': 187056, 'name': 'woman director'}]"
123229,"[{'id': 445, 'name': 'pornography'}, {'id': 2698, 'name': 'celibacy'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10700, 'name': 'hood'}, {'id': 237847, 'name': 'porn producer'}]"
17203,"[{'id': 10183, 'name': 'independent film'}]"
